,0,1,2,mappify_suburb,mappify_state,mappify_location_lat,mappify_location_lon,partial ratio
2597,MUDGEE,LOCATION,18881110-698-161886012 (4 of 4).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
2598,BARWON,LOCATION,18881110-698-161886012 (4 of 4).txt,BURTON,SA,-34.7377475,138.6004455,67
2599,WELLINGTON,LOCATION,18881110-698-161886012 (4 of 4).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
2603,COLAC,LOCATION,18830127-821-159558355 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
2606,GOSFORD,LOCATION,18950727-192-66447437 (1 of 2).txt,ORFORD,VIC,-38.23298136,142.10540500000002,83
2607,MEIBUURNE,LOCATION,18780110-232-211537763 (6 of 6).txt,MELBOURNE,VIC,-37.81351305,144.96908249999998,78
2611,MORWELL,LOCATION,18990110-136-68693291 (3 of 3).txt,NORWELL,QLD,-27.78931003,153.3004737,86
2613,THORPDALE,LOCATION,18990110-136-68693291 (3 of 3).txt,THORNDALE,QLD,-28.71318877,151.87368519999998,89
2617,BELLEVALE,LOCATION,18680108-366-101476335 (4 of 5).txt,BELLEVUE,WA,-31.89661609,116.02913229999999,75
2623,LAOHLAN,LOCATION,18660113-8-18697094 (2 of 3).txt,LACHLAN,TAS,-42.85241971,147.02662800000002,86
2625,BTRONG,LOCATION,18940111-30-3056840 (1 of 2).txt,BULONG,WA,-30.74836884,121.7690848,67
2629,OAKVALE,LOCATION,18750119-8-18791257 (4 of 4).txt,ROADVALE,QLD,-27.9169647,152.6985918,86
2635,YARRA,LOCATION,18800117-386-110469474 (1 of 1).txt,YERRA,QLD,-25.62718262,152.5210705,80
2643,BRANJEE,LOCATION,18920209-13-8399431 (3 of 4).txt,BAANDEE,WA,-31.535109999999996,117.97881000000001,71
2647,COLAO,LOCATION,18790208-567-226067291 (1 of 2).txt,COLO,NSW,-33.81107779,149.2844092,75
2649,CORINDA,LOCATION,18990120-490-120213402 (1 of 2).txt,CLARINDA,VIC,-37.935555,145.10126499999998,71
2653,WANGOON,LOCATION,18860112-8-18881661 (6 of 12).txt,WANGOOM,VIC,-38.35315492,142.5460979,86
2654,SOUTH WARD,LOCATION,18800205-8-18944958 (1 of 1).txt,SOUTH ARM,NSW,-29.51015954,153.1873546,89
2657,URIWA,LOCATION,18910320-1206-227358086 (1 of 1).txt,URILA,NSW,-35.56626092,149.262676,80
2659,BIUSHWORTH,LOCATION,18910320-1206-227358086 (1 of 1).txt,RUSHWORTH,VIC,-36.57230536,145.00408159999998,89
2660,ALBURY,LOCATION,18870120-56-62216698 (3 of 3).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
2663,TOEUMWAL,LOCATION,18870120-56-62216698 (3 of 3).txt,TOCUMWAL,NSW,-35.84294648,145.6476409,88
2666,GUNDIGAI,LOCATION,18690123-697-166815472 (2 of 2).txt,GUNDIAH,QLD,-25.84191853,152.5450274,86
2667,GRAFTON,LOCATION,18690123-697-166815472 (2 of 2).txt,GRANTON,TAS,-42.76587796,147.2196843,86
2672,KYNETON,LOCATION,18651215-67-63240848 (2 of 2).txt,KEYNETON,SA,-34.6205037,139.1051959,86
2679,KOGARAH,LOCATION,18970208-367-100239624 (2 of 2).txt,PEGARAH,TAS,-39.93546618,144.0160638,71
2682,CAPE,LOCATION,18710612-13-5849484 (1 of 1).txt,COPE,NSW,-32.29757807,149.63366240000002,75
2683,BROMPTON,LOCATION,18940303-41-53636395 (1 of 1).txt,BROOKTON,WA,-32.42961614,116.90474409999999,75
2689,EGERTON,LOCATION,18790201-346-88222942 (1 of 2).txt,EVERTON,VIC,-36.43403454,146.53228169999997,86
2692,CAMDEN,LOCATION,18481021-35-12910362 (1 of 2).txt,CADDENS,NSW,-33.77412823,150.7380085,83
2694,LANCE,LOCATION,18820201-180-65934863 (1 of 1).txt,LANGE,WA,-34.99014788,117.90470729999998,80
2699,ALBURY,LOCATION,18760313-35-13369161 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
2701,BOMBALA,LOCATION,18760313-35-13369161 (1 of 2).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
2704,BALLARAT,LOCATION,18820406-185-200669511 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
2706,MARCLH,LOCATION,18790426-366-100879933 (1 of 1).txt,MAROLA,SA,-33.67983457,138.5165789,67
2709,BEVERLY,LOCATION,18581231-26-2931233 (1 of 1).txt,BEVERLEY,SA,-34.896051799999995,138.5506228,86
2711,VALLEY,LOCATION,18691126-966-197652497 (1 of 1).txt,HAGLEY,TAS,-41.52637654,146.88270419999998,67
2713,ALBURY,LOCATION,18660113-697-166663015 (10 of 12).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
2714,ALBURY,LOCATION,18660113-697-166663015 (10 of 12).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
2717,IHGLEWOOD,LOCATION,18750123-821-159451862 (2 of 3).txt,INGLEWOOD,WA,-31.92163145,115.88434769999999,89
2718,EUROPE,LOCATION,18750123-821-159451862 (2 of 3).txt,EUROKA,NSW,-31.07562809,152.8126709,67
2724,COLOMBO,LOCATION,18941229-464-115547360 (2 of 6).txt,CALOMBA,SA,-34.38298934,138.404134,71
2727,BROOKONG,LOCATION,18941229-464-115547360 (2 of 6).txt,BROOKTON,WA,-32.42961614,116.90474409999999,88
2742,BALLARAT,LOCATION,18630102-13-6482312 (5 of 5).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
2747,HOBART,LOCATION,18540214-1100-207013862 (1 of 1).txt,MOZART,NSW,-33.81371456,149.8605201,67
2748,KEARNY,LOCATION,18650301-809-155027199 (13 of 13).txt,KEARNS,NSW,-34.0200864,150.8093063,83
2749,KEARNY,LOCATION,18650301-809-155027199 (13 of 13).txt,KEARNS,NSW,-34.0200864,150.8093063,83
2756,MANEROO,LOCATION,18510423-8-684308 (1 of 1).txt,MUNDEROO,NSW,-35.81656160000001,147.8312752,71
2757,INGLEBY,LOCATION,18800220-232-232151619 (1 of 1).txt,EAGLEBY,QLD,-27.68553969,153.2058613,71
2760,NEWCASTLE,LOCATION,18740509-809-199381017 (1 of 1).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
2761,HOBART,LOCATION,18980407-30-3199269 (2 of 3).txt,MOZART,NSW,-33.81371456,149.8605201,67
2766,EAGLAN,LOCATION,18980114-185-215788130 (1 of 2).txt,WALLAN,VIC,-37.40668119,144.9757721,67
2769,GULLY,LOCATION,18620129-809-154844999 (1 of 1).txt,TULLY,QLD,-17.95518825,145.9125993,80
2770,MONEGETTA,LOCATION,18670103-13-5782661 (1 of 1).txt,MOREGATTA,QLD,-17.49732692,145.598922,78
2776,BEAUFOIT,LOCATION,18670103-13-5782661 (1 of 1).txt,BEAUFORT,SA,-34.09453371,138.23574140000002,88
2778,MUDGEE,LOCATION,18880324-698-164362035 (1 of 6).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
2780,THAMES,LOCATION,18710615-41-39252141 (3 of 3).txt,THANE,QLD,-28.16222572,151.69835790000002,80
2781,MOSSEL BAY,LOCATION,18710615-41-39252141 (3 of 3).txt,MASSEY BAY,WA,-24.89655482,113.6694538,80
2782,HENSLEY,LOCATION,18810131-232-249277953 (1 of 1).txt,HORSLEY,NSW,-34.48736525,150.77135230000002,71
2784,MARORIG,LOCATION,18750122-582-197553019 (5 of 8).txt,MARONG,VIC,-36.72300204,144.13643059999998,67
2797,DENMARK,LOCATION,18950703-16-3605173 (1 of 2).txt,RENMARK,SA,-34.18622756,140.7350189,86
2798,DENMARK,LOCATION,18950703-16-3605173 (1 of 2).txt,RENMARK,SA,-34.18622756,140.7350189,86
2802,MACLEAN,LOCATION,18921003-35-13881150 (1 of 1).txt,MAALAN,QLD,-17.61930526,145.5980264,67
2803,MUDGEE,LOCATION,18921003-35-13881150 (1 of 1).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
2804,NEWCASTLE,LOCATION,18921003-35-13881150 (1 of 1).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
2809,COLAC,LOCATION,18780305-241-94717966 (4 of 4).txt,COOLAC,NSW,-34.94483834,148.1698419,80
2810,BALLARAT,LOCATION,18780305-241-94717966 (4 of 4).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
2819,BOREE,LOCATION,18750106-35-13349291 (2 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
2820,ORANGE,LOCATION,18750106-35-13349291 (2 of 6).txt,GRANGE,SA,-34.90651166,138.50540959999998,83
2824,RUSSIA,LOCATION,18901213-350-101010355 (1 of 1).txt,ROSSI,NSW,-35.46983882,149.50956169999998,80
2826,SEOTTSDALS,LOCATION,18980304-1622-258481881 (3 of 3).txt,SCOTTSDALE,TAS,-41.15502603,147.52191430000002,80
2827,LOME,LOCATION,18810513-1052-208566771 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
2828,URANA,LOCATION,18880608-436-254466928 (3 of 3).txt,URANIA,SA,-34.50470963,137.5950097,80
2829,BAROOGA,LOCATION,18880608-436-254466928 (3 of 3).txt,MAROONA,VIC,-37.443889500000004,142.8480208,71
2830,BAROOGA,LOCATION,18880608-436-254466928 (3 of 3).txt,MAROONA,VIC,-37.443889500000004,142.8480208,71
2832,BALLARAT,LOCATION,18830201-239-90141298 (1 of 2).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
2833,COLAC,LOCATION,18830201-239-90141298 (1 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
2835,EANGERTONG,LOCATION,18870301-567-226155478 (1 of 1).txt,MANGERTON,NSW,-34.43116492,150.87638969999998,89
2836,AUCKLAND,LOCATION,18860116-289-93850463 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
2837,WELLINGTON,LOCATION,18860116-289-93850463 (1 of 1).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
2838,HOBART,LOCATION,18860116-289-93850463 (1 of 1).txt,MOZART,NSW,-33.81371456,149.8605201,67
2839,AUCKLAND,LOCATION,18860116-289-93850463 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
2846,YARRA,LOCATION,18900816-230-73590438 (1 of 1).txt,YERRA,QLD,-25.62718262,152.5210705,80
2847,CAMDEN,LOCATION,18960418-698-162825884 (1 of 1).txt,CADDENS,NSW,-33.77412823,150.7380085,83
2848,DAYLESFORD,LOCATION,18820211-49-60620068 (5 of 6).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
2849,DAYLESFORD,LOCATION,18820211-49-60620068 (5 of 6).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
2853,NUNTIN,LOCATION,18561219-484-112487029 (1 of 1).txt,CURTIN,ACT,-35.32515309,149.0825692,67
2862,YARRA,LOCATION,18550205-110-71571665 (2 of 3).txt,YERRA,QLD,-25.62718262,152.5210705,80
2863,BREANM,LOCATION,18550205-110-71571665 (2 of 3).txt,BREONA,TAS,-41.78561184,146.7025075,67
2864,JNO,LOCATION,18980430-10-9420932 (2 of 4).txt,UNO,SA,-32.64043658,136.69105369999997,67
2865,JNO,LOCATION,18980430-10-9420932 (2 of 4).txt,UNO,SA,-32.64043658,136.69105369999997,67
2867,AUCKLAND,LOCATION,18850703-508-111013216 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
2868,CAPE,LOCATION,18850703-508-111013216 (1 of 1).txt,COPE,NSW,-32.29757807,149.63366240000002,75
2872,BALLARAT,LOCATION,18650228-13-5738103 (2 of 3).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
2874,BALLARAT,LOCATION,18650228-13-5738103 (2 of 3).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
2876,DAYLESFORD,LOCATION,18650228-13-5738103 (2 of 3).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
2878,PORTLAND,LOCATION,18510222-364-101734335 (5 of 6).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
2879,CADDAI,LOCATION,18941201-192-66445356 (3 of 5).txt,SCADDAN,WA,-33.47741168,121.86257979999999,83
2882,HILL,LOCATION,18880120-714-148113492 (1 of 3).txt,HALL,ACT,-35.16911577,149.0723233,75
2883,PORTLAND,LOCATION,18930819-621-221782573 (1 of 1).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
2886,TONGALA,LOCATION,18980224-346-89467616 (2 of 2).txt,KUNGALA,NSW,-29.93827143,153.0264299,71
2889,BALLARAT,LOCATION,18650114-460-138037399 (4 of 4).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
2890,DAYLES,LOCATION,18650114-460-138037399 (4 of 4).txt,BAYLES,VIC,-38.16818531,145.5826701,83
2892,ECHUNGA,LOCATION,18971217-714-148070557 (2 of 2).txt,ECHUCA,VIC,-36.18245189,144.71124030000001,67
2902,DEVENIIB,LOCATION,18820127-222-71558036 (3 of 4).txt,DEVENISH,VIC,-36.35778219,145.9104148,75
2906,OLACKLINE,LOCATION,18851128-275-76478981 (1 of 1).txt,CLACKLINE,WA,-31.72084364,116.5002332,89
2908,ALBURY,LOCATION,18881110-698-161885967 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
2909,ALBDRY,LOCATION,18881110-698-161885967 (1 of 2).txt,ALBERT,NSW,-32.39025433,147.5007487,67
2911,MUDGEE,LOCATION,18910110-698-163657874 (4 of 12).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
2913,GAMBIER,LOCATION,18790312-77-51990522 (2 of 2).txt,DAMPIER,WA,-20.6647772,116.714079,71
2914,WELLINGTON,LOCATION,18790312-77-51990522 (2 of 2).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
2916,CAROOAR,LOCATION,18750109-698-162492983 (4 of 8).txt,CARCOAR,NSW,-33.5710048,149.15475930000002,86
2932,GANGES,LOCATION,18620228-41-40468634 (1 of 1).txt,NANGUS,NSW,-35.05324864,147.90575680000003,67
2933,LOUDON,LOCATION,18620228-41-40468634 (1 of 1).txt,LOXTON,SA,-34.44128768,140.6077745,67
2938,JORDAN,LOCATION,18820213-232-249292201 (1 of 1).txt,MARDAN,VIC,-38.47970174,146.10046369999998,67
2943,KURRA,LOCATION,18751112-985-187718251 (5 of 5).txt,BURRA,SA,-33.83235173,138.9588649,80
2945,EUROPE,LOCATION,18751112-985-187718251 (5 of 5).txt,EUROKA,NSW,-31.07562809,152.8126709,67
2951,EUROPE,LOCATION,18340124-19-4187815 (1 of 1).txt,EUROKA,NSW,-31.07562809,152.8126709,67
2956,WELLINGTON,LOCATION,18880218-698-164359851 (1 of 1).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
2957,AUCKLAND,LOCATION,18880218-698-164359851 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
2958,BULLAROOK,LOCATION,18620324-189-66332299 (1 of 2).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,78
2959,COLAC,LOCATION,18850210-413-101952283 (5 of 5).txt,COOLAC,NSW,-34.94483834,148.1698419,80
2961,WELLINGTON,LOCATION,18850210-413-101952283 (5 of 5).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
2963,NEWTOWN,LOCATION,18940908-192-66444723 (1 of 1).txt,NEWTON,SA,-34.88145646,138.6738761,83
2976,TAREE,LOCATION,18950827-809-203615131 (4 of 4).txt,TARLEE,SA,-34.30029338,138.8369042,80
2977,DUNGOG,LOCATION,18950827-809-203615131 (4 of 4).txt,WUNGONG,WA,-32.1885,116.01836999999999,83
2978,BULLI,LOCATION,18950827-809-203615131 (4 of 4).txt,BULLA,VIC,-37.63335341,144.80105930000002,80
2979,TAREE,LOCATION,18950827-809-203615131 (4 of 4).txt,TARLEE,SA,-34.30029338,138.8369042,80
2993,GOREE,LOCATION,18941215-464-115548447 (1 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
2994,GOREE,LOCATION,18941215-464-115548447 (1 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
2996,THAMES,LOCATION,18820311-698-162031654 (1 of 1).txt,THANE,QLD,-28.16222572,151.69835790000002,80
2998,CANA,LOCATION,18591231-193-68569488 (1 of 1).txt,CANIA,QLD,-24.65318771,150.9784965,75
2999,BALLARAT,LOCATION,18591231-193-68569488 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
3000,TERRARA,LOCATION,18951225-81-72567786 (1 of 2).txt,JERRARA,NSW,-34.66953569,150.8183635,86
3004,DURAL,LOCATION,18881201-698-161888406 (1 of 1).txt,DURAH,QLD,-26.31989997,150.9132199,80
3011,STTYTHESDALE,LOCATION,18790130-232-232166059 (1 of 2).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,82
3013,MERRIWA,LOCATION,18890126-621-219370469 (1 of 1).txt,BERRIMA,NSW,-34.47472967,150.330976,71
3017,CURDIE 'S RIVER,LOCATION,18870209-43-18911848 (1 of 3).txt,CURDIES RIVER,VIC,-38.45176899,142.9544765,85
3022,GERMANTON,LOCATION,18920109-698-162182546 (4 of 9).txt,GRANTON,TAS,-42.76587796,147.2196843,86
3025,LACBLAN,LOCATION,18720120-382-145062849 (1 of 4).txt,LACHLAN,TAS,-42.85241971,147.02662800000002,86
3026,NEWCASTLE,LOCATION,18910110-101-33063498 (1 of 1).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
3028,JERSEY,LOCATION,18910110-101-33063498 (1 of 1).txt,JENSEN,QLD,-19.25068955,146.6464983,67
3031,KYNETON,LOCATION,18650421-28-3748548 (3 of 3).txt,KEYNETON,SA,-34.6205037,139.1051959,86
3034,GAMBIER,LOCATION,18651223-276-77011048 (1 of 2).txt,DAMPIER,WA,-20.6647772,116.714079,71
3036,HOTHAM,LOCATION,18840105-52-71007182 (5 of 6).txt,ELTHAM,NSW,-28.76453891,153.3862384,67
3037,HOTHAM,LOCATION,18840105-52-71007182 (5 of 6).txt,ELTHAM,NSW,-28.76453891,153.3862384,67
3040,CAPEMBA,LOCATION,18981116-834-171187373 (1 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
3046,MOUNT JUKO,LOCATION,18980226-35-14146070 (1 of 2).txt,MOUNT LUKE,QLD,-27.38832398,152.03762369999998,80
3047,DURN,LOCATION,18980226-35-14146070 (1 of 2).txt,DURI,NSW,-31.21852361,150.81588480000002,75
3048,HOBART,LOCATION,18980226-35-14146070 (1 of 2).txt,MOZART,NSW,-33.81371456,149.8605201,67
3049,GLENORA,LOCATION,18980226-35-14146070 (1 of 2).txt,GLENMORE,VIC,-37.71340252,144.3283474,86
3050,CAPE,LOCATION,18620219-180-69136190 (1 of 1).txt,COPE,NSW,-32.29757807,149.63366240000002,75
3051,NORTH YARRA,LOCATION,18980512-152-65696789 (1 of 1).txt,SOUTH YARRA,VIC,-37.83817345,144.992828,82
3057,ALBUIY,LOCATION,18810101-436-254362042 (1 of 1).txt,ALBANY,WA,-35.02040905,117.88235420000001,67
3059,ORANGE,LOCATION,18960410-35-14045160 (2 of 3).txt,GRANGE,SA,-34.90651166,138.50540959999998,83
3060,ORANGE,LOCATION,18960410-35-14045160 (2 of 3).txt,GRANGE,SA,-34.90651166,138.50540959999998,83
3061,BOMBALA,LOCATION,18950914-52-71222902 (4 of 21).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
3062,CAMDEN,LOCATION,18950914-52-71222902 (4 of 21).txt,CADDENS,NSW,-33.77412823,150.7380085,83
3066,ALBURY,LOCATION,18870205-42-19922569 (1 of 1).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
3067,PORTLAND,LOCATION,18870205-42-19922569 (1 of 1).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
3070,ALBURY,LOCATION,18951130-326-199702261 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
3073,TERANG,LOCATION,18860123-326-200577124 (1 of 1).txt,NERANG,QLD,-27.99231118,153.3369929,83
3074,AMAZON,LOCATION,18950523-567-225863882 (1 of 2).txt,AMYTON,SA,-32.62676606,138.3717794,67
3077,FYANSFORI,LOCATION,18780305-232-211535841 (2 of 2).txt,FYANSFORD,VIC,-38.11838041,144.2683364,89
3078,CAPE,LOCATION,18780305-232-211535841 (2 of 2).txt,COPE,NSW,-32.29757807,149.63366240000002,75
3082,BALLARAT,LOCATION,18860112-8-18881661 (9 of 12).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
3083,BALLARAT,LOCATION,18860112-8-18881661 (9 of 12).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
3085,BALLARAT,LOCATION,18860112-8-18881661 (9 of 12).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
3087,COLAC,LOCATION,18770210-621-221766592 (2 of 8).txt,COOLAC,NSW,-34.94483834,148.1698419,80
3088,SNAYTHESDALE,LOCATION,18770210-621-221766592 (2 of 8).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,82
3092,MUDGEE,LOCATION,18591105-821-158130535 (1 of 1).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
3093,SIUGLETON,LOCATION,18591105-821-158130535 (1 of 1).txt,SINGLETON,WA,-32.44584624,115.7571718,89
3105,PORTLAND,LOCATION,18820310-436-254549576 (1 of 1).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
3106,LEICESTER,LOCATION,18830410-30-2988580 (1 of 2).txt,LEYCESTER,NSW,-28.78284481,153.1962825,89
3111,WILDING,LOCATION,18680313-28-3755094 (1 of 2).txt,WINDANG,NSW,-34.52576221,150.8700273,71
3119,PABKES,LOCATION,18920102-698-162183154 (1 of 1).txt,PARKES,ACT,-35.30009353,149.1351608,83
3120,EAST KENT,LOCATION,18830805-990-202946738 (1 of 1).txt,EAST END,QLD,-23.84832257,150.96200090000002,88
3121,WIVENHOE,LOCATION,18900312-56-65344890 (2 of 2).txt,IVANHOE,VIC,-37.76789961,145.0445319,86
3123,CAMDEN,LOCATION,18900312-56-65344890 (2 of 2).txt,CADDENS,NSW,-33.77412823,150.7380085,83
3126,LODDON,LOCATION,18630105-13-6482403 (2 of 3).txt,LOXTON,SA,-34.44128768,140.6077745,67
3128,BERRY,LOCATION,18920116-698-162182901 (1 of 6).txt,KERRY,QLD,-28.18089307,153.0414697,80
3129,BRAIDWOOD,LOCATION,18920116-698-162182901 (1 of 6).txt,BROADWOOD,WA,-30.78050962,121.44352849999999,89
3130,PORTLAND,LOCATION,18490206-13-4772171 (1 of 3).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
3132,PORTLAND,LOCATION,18490206-13-4772171 (1 of 3).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
3133,PORTLAND,LOCATION,18490206-13-4772171 (1 of 3).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
3136,BOREE CREEK,LOCATION,18870128-436-254559194 (3 of 5).txt,HORSE CREEK,QLD,-23.66823007,150.37050480000002,82
3137,MANLY BEACH,LOCATION,18870128-436-254559194 (3 of 5).txt,SANDY BEACH,NSW,-30.14662556,153.1995985,82
3141,NEWCASTLE,LOCATION,18840125-7-35952765 (2 of 3).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
3153,TNLLAROOK,LOCATION,18790210-232-232166385 (3 of 3).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,89
3154,TULLAROOK,LOCATION,18790210-232-232166385 (3 of 3).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,89
3155,PENSBURST,LOCATION,18920204-567-226162114 (1 of 1).txt,PENSHURST,NSW,-33.95824642,151.08285569999998,89
3165,WOODBURN,LOCATION,18981119-81-71762728 (1 of 1).txt,WOODBURY,QLD,-23.04667757,150.6921896,88
3167,MOONAM,LOCATION,18820131-756-201444233 (1 of 1).txt,MOONIE,QLD,-27.73420472,150.4274887,67
3171,CASTERTOU,LOCATION,18980107-185-215787792 (1 of 3).txt,CASTERTON,VIC,-37.55146105,141.4563356,89
3172,RUSSIA,LOCATION,18881117-1178-228416307 (1 of 2).txt,ROSSI,NSW,-35.46983882,149.50956169999998,80
3175,AAHFIELD,LOCATION,18881117-1178-228416307 (1 of 2).txt,ASHFIELD,QLD,-24.86682642,152.4078484,88
3176,WALGETT,LOCATION,18720202-67-60857282 (2 of 4).txt,DALGETY,NSW,-36.47697891,148.8500323,71
3179,SNIGHT,LOCATION,18750128-108-61909659 (3 of 7).txt,BRIGHT,SA,-33.9642513,139.1520517,67
3181,KAPUHDA,LOCATION,18750123-354-111154042 (1 of 1).txt,KAPUNDA,SA,-34.33660431,138.91648840000002,86
3183,CARLING,LOCATION,18930130-356-135992062 (1 of 1).txt,CAROLINE,SA,-37.91813878,140.93871830000003,86
3184,KURRAGONG,LOCATION,18930130-356-135992062 (1 of 1).txt,MURRAWONG,SA,-35.05953806,139.3317281,78
3186,ALBURY,LOCATION,18930130-356-135992062 (1 of 1).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
3187,GOREE,LOCATION,18941215-464-115548447 (5 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
3188,GOREE,LOCATION,18941215-464-115548447 (5 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
3189,GOREE,LOCATION,18941215-464-115548447 (5 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
3195,KYNETON,LOCATION,18961225-582-199611877 (1 of 1).txt,KEYNETON,SA,-34.6205037,139.1051959,86
3196,DAYLESFORD,LOCATION,18961225-582-199611877 (1 of 1).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
3201,WELLINGTON,LOCATION,18750130-460-143012274 (5 of 5).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
3202,MITAHAM,LOCATION,18590305-287-96491129 (1 of 1).txt,MITCHAM,VIC,-37.802869,145.187378,86
3203,AUCKLAND,LOCATION,18590305-287-96491129 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
3204,MTTCHAM,LOCATION,18590305-287-96491129 (1 of 1).txt,MATCHAM,NSW,-33.41451346,151.4219962,86
3213,MORWELL,LOCATION,18820309-209-66865925 (1 of 2).txt,NORWELL,QLD,-27.78931003,153.3004737,86
3214,MORWELL,LOCATION,18820309-209-66865925 (1 of 2).txt,NORWELL,QLD,-27.78931003,153.3004737,86
3217,TAREE,LOCATION,18840109-1093-208269902 (1 of 1).txt,TARLEE,SA,-34.30029338,138.8369042,80
3221,WAPPAN,LOCATION,18930218-839-171607704 (4 of 4).txt,TAPLAN,SA,-34.590633200000006,140.8857585,67
3222,MERANG,LOCATION,18930218-839-171607704 (4 of 4).txt,NERANG,QLD,-27.99231118,153.3369929,83
3225,STONYFURD,LOCATION,18860108-1297-237242783 (8 of 12).txt,STONYFORD,VIC,-38.33021377,143.271448,89
3227,PAROOTA,LOCATION,18800121-558-150413516 (2 of 2).txt,BAROOTA,SA,-32.93192078,138.0189992,86
3233,WARREGO,LOCATION,18740115-8-18780784 (4 of 4).txt,WIRREGA,SA,-36.21393372,140.6068093,71
3237,COHUNGI,LOCATION,18840626-326-198971221 (1 of 1).txt,COHUNA,VIC,-35.8077198,144.22384440000002,83
3241,ECHUNGA,LOCATION,18820325-821-160155562 (2 of 2).txt,ECHUCA,VIC,-36.18245189,144.71124030000001,67
3242,WALLLER,LOCATION,18881214-204-70750056 (4 of 5).txt,WALMER,VIC,-37.01293727,144.1538459,67
3245,EUROPE,LOCATION,18770119-16-1360831 (1 of 1).txt,EUROKA,NSW,-31.07562809,152.8126709,67
3246,EUSTON,LOCATION,18780122-185-199283720 (1 of 1).txt,MUSTON,SA,-35.82893594,137.7372258,83
3247,EUROPE,LOCATION,18780122-185-199283720 (1 of 1).txt,EUROKA,NSW,-31.07562809,152.8126709,67
